lap_location,world_location,velocity
0.651736855506897,"(-397.5260314941406, -4.073724269866943, 599.848388671875)","(-6.937832355499268, -0.1323656141757965, -6.338319778442383)"
0.6518090963363647,"(-397.77557373046875, -4.078556060791016, 599.6205444335938)","(-6.927961826324463, -0.13610269129276276, -6.332604885101318)"
0.6518746614456177,"(-398.00421142578125, -4.083095550537109, 599.4115600585938)","(-6.933688163757324, -0.13837461173534393, -6.339204788208008)"
0.6519389152526855,"(-398.23345947265625, -4.087663173675537, 599.2020263671875)","(-6.957923889160156, -0.13751544058322906, -6.360378742218018)"
0.6520067453384399,"(-398.4638671875, -4.092085361480713, 598.991455078125)","(-7.005167484283447, -0.13055787980556488, -6.400677680969238)"
0.6520723104476929,"(-398.69635009765625, -4.096278190612793, 598.779052734375)","(-7.075804710388184, -0.1255292296409607, -6.4648942947387695)"
0.6521384716033936,"(-398.92987060546875, -4.1005048751831055, 598.565673828125)","(-7.064089298248291, -0.13126108050346375, -6.45501184463501)"
0.6522037982940674,"(-399.16241455078125, -4.104972839355469, 598.3532104492188)","(-7.035905361175537, -0.1387532502412796, -6.430555820465088)"
0.6522721648216248,"(-399.3944396972656, -4.109674453735352, 598.1410522460938)","(-7.029786109924316, -0.14531461894512177, -6.4234538078308105)"
0.6523388028144836,"(-399.6265563964844, -4.1145148277282715, 597.9288940429688)","(-7.043107509613037, -0.14599311351776123, -6.433099269866943)"
0.6524127125740051,"(-399.880615234375, -4.119653701782227, 597.6968383789062)","(-7.072458267211914, -0.13899804651737213, -6.461397647857666)"
0.6524786949157715,"(-400.1148986816406, -4.1241068840026855, 597.4827270507812)","(-7.127460956573486, -0.1322612464427948, -6.510469436645508)"
0.6525481343269348,"(-400.35162353515625, -4.128428936004639, 597.2664794921875)","(-7.217294216156006, -0.13030946254730225, -6.595259189605713)"
0.6526166796684265,"(-400.5919189453125, -4.132684707641602, 597.0469970703125)","(-7.332890510559082, -0.12774458527565002, -6.701890468597412)"
0.6526861786842346,"(-400.8346252441406, -4.136965751647949, 596.8251342773438)","(-7.347545623779297, -0.1332097053527832, -6.715423107147217)"
0.6527516841888428,"(-401.0762634277344, -4.141548156738281, 596.6043090820312)","(-7.308159828186035, -0.1437879204750061, -6.678328037261963)"
0.6528191566467285,"(-401.3172912597656, -4.146455764770508, 596.3840942382812)","(-7.303705215454102, -0.15169575810432434, -6.67447566986084)"
0.6528904438018799,"(-401.5585632324219, -4.151448726654053, 596.1636352539062)","(-7.320481300354004, -0.14970125257968903, -6.68841552734375)"
0.6529584527015686,"(-401.8006591796875, -4.156270980834961, 595.9424438476562)","(-7.352719783782959, -0.14230816066265106, -6.7193217277526855)"
0.6530330181121826,"(-402.0663757324219, -4.161290168762207, 595.6996459960938)","(-7.41310453414917, -0.13716259598731995, -6.774502277374268)"
0.6531046628952026,"(-402.3124694824219, -4.165815830230713, 595.4747924804688)","(-7.485620975494385, -0.13837066292762756, -6.840038776397705)"
0.6531745195388794,"(-402.5592956542969, -4.170501708984375, 595.2493286132812)","(-7.464722633361816, -0.14526022970676422, -6.818952560424805)"
0.653249204158783,"(-402.8050537109375, -4.175454616546631, 595.0248413085938)","(-7.438599586486816, -0.15503165125846863, -6.797253608703613)"
0.6533190011978149,"(-403.0504455566406, -4.180781364440918, 594.8005981445312)","(-7.432704448699951, -0.16611406207084656, -6.794175624847412)"
0.6533891558647156,"(-403.2960510253906, -4.186368465423584, 594.5761108398438)","(-7.453192710876465, -0.17056019604206085, -6.811967372894287)"
0.6534608602523804,"(-403.5426025390625, -4.191928863525391, 594.350830078125)","(-7.488532543182373, -0.1654236912727356, -6.844089508056641)"
0.6535297632217407,"(-403.790771484375, -4.197205066680908, 594.1239624023438)","(-7.544410705566406, -0.15559832751750946, -6.896057605743408)"
0.6536012887954712,"(-404.0397644042969, -4.202293395996094, 593.8964233398438)","(-7.530264854431152, -0.15439723432064056, -6.884583473205566)"
0.6536727547645569,"(-404.3103332519531, -4.207908630371094, 593.649169921875)","(-7.504451274871826, -0.15817123651504517, -6.861789226531982)"
0.6537439823150635,"(-404.5577392578125, -4.2132110595703125, 593.4229125976562)","(-7.491916179656982, -0.16221047937870026, -6.851284503936768)"
0.6538215279579163,"(-404.8048095703125, -4.218530654907227, 593.197021484375)","(-7.488642692565918, -0.15929993987083435, -6.845917701721191)"
0.6538918614387512,"(-405.05230712890625, -4.223695755004883, 592.9706420898438)","(-7.511515140533447, -0.15456822514533997, -6.868011951446533)"
0.6539632081985474,"(-405.30078125, -4.228761672973633, 592.743408203125)","(-7.548696041107178, -0.1525823473930359, -6.9016432762146)"
0.6540322303771973,"(-405.5509033203125, -4.233736515045166, 592.5147705078125)","(-7.595138072967529, -0.14881086349487305, -6.9466423988342285)"
0.6541025638580322,"(-405.8011779785156, -4.238523006439209, 592.2859497070312)","(-7.567906379699707, -0.14153625071048737, -6.921785831451416)"
0.6541779637336731,"(-406.05047607421875, -4.2430925369262695, 592.0579833984375)","(-7.547720432281494, -0.13715048134326935, -6.90149450302124)"
0.6542468667030334,"(-406.29937744140625, -4.2476396560668945, 591.8303833007812)","(-7.54448938369751, -0.13848288357257843, -6.897082805633545)"
0.6543218493461609,"(-406.5713195800781, -4.252651691436768, 591.581787109375)","(-7.564934253692627, -0.13966895639896393, -6.916928291320801)"
0.6543965935707092,"(-406.8215026855469, -4.257224082946777, 591.35302734375)","(-7.600044250488281, -0.13678565621376038, -6.950782775878906)"
0.6544705629348755,"(-407.0734558105469, -4.261638164520264, 591.1226196289062)","(-7.668782711029053, -0.1313304305076599, -7.014407634735107)"
0.654541552066803,"(-407.3282775878906, -4.265893459320068, 590.8895874023438)","(-7.768904685974121, -0.12714114785194397, -7.106297492980957)"
0.6546144485473633,"(-407.5870056152344, -4.269975185394287, 590.6530151367188)","(-7.9032979011535645, -0.11987830698490143, -7.2269368171691895)"
0.6546905636787415,"(-407.8505859375, -4.273726940155029, 590.4120483398438)","(-8.059504508972168, -0.10801669210195541, -7.3692779541015625)"
0.6547667384147644,"(-408.1195068359375, -4.27708101272583, 590.1661987304688)","(-8.223203659057617, -0.09719323366880417, -7.516536235809326)"
0.6548429727554321,"(-408.3938293457031, -4.280172348022461, 589.91552734375)","(-8.387319564819336, -0.09163111448287964, -7.666399002075195)"
0.6549246907234192,"(-408.6734924316406, -4.283214569091797, 589.659912109375)","(-8.562952995300293, -0.09421408921480179, -7.826568126678467)"
0.6550173759460449,"(-408.9847717285156, -4.286736488342285, 589.3753662109375)","(-8.731173515319824, -0.1020004004240036, -7.9811110496521)"
0.655096173286438,"(-409.2757873535156, -4.290282249450684, 589.1092529296875)","(-8.891565322875977, -0.11209560930728912, -8.128480911254883)"
0.6551811695098877,"(-409.5711669921875, -4.294260501861572, 588.8392333984375)","(-8.972271919250488, -0.1303674429655075, -8.202775001525879)"
0.6552606821060181,"(-409.8664855957031, -4.299102783203125, 588.5692749023438)","(-8.927820205688477, -0.1611495316028595, -8.163171768188477)"
0.6553472876548767,"(-410.16070556640625, -4.304945468902588, 588.3002319335938)","(-8.91015625, -0.1900460124015808, -8.145988464355469)"
0.6554344892501831,"(-410.4544372558594, -4.3115692138671875, 588.0316772460938)","(-8.892683029174805, -0.2072329819202423, -8.129796981811523)"
0.6555156111717224,"(-410.74749755859375, -4.318548679351807, 587.7637939453125)","(-8.869832038879395, -0.21438245475292206, -8.111363410949707)"
0.655600905418396,"(-411.03985595703125, -4.325729846954346, 587.4964599609375)","(-8.85271167755127, -0.2200784534215927, -8.09858226776123)"
0.6556861996650696,"(-411.3320617675781, -4.333016395568848, 587.2291259765625)","(-8.862486839294434, -0.2196459323167801, -8.107769966125488)"
0.6557787656784058,"(-411.6515808105469, -4.340786933898926, 586.936767578125)","(-8.888774871826172, -0.211407870054245, -8.130762100219727)"
0.6558369994163513,"(-411.8650207519531, -4.345776557922363, 586.741455078125)","(-8.894192695617676, -0.20531076192855835, -8.133634567260742)"
0.6559809446334839,"(-412.37054443359375, -4.357056140899658, 586.2791137695312)","(-8.847540855407715, -0.19082209467887878, -8.092829704284668)"
0.6560624837875366,"(-412.6621398925781, -4.363169193267822, 586.012451171875)","(-8.828213691711426, -0.18036817014217377, -8.075045585632324)"
0.6561517715454102,"(-412.9794616699219, -4.369440078735352, 585.7222290039062)","(-8.804241180419922, -0.16928434371948242, -8.052918434143066)"
0.6562406420707703,"(-413.2695617675781, -4.374880790710449, 585.4569091796875)","(-8.781177520751953, -0.16142648458480835, -8.03257942199707)"
0.6563212871551514,"(-413.5589599609375, -4.380098819732666, 585.1922607421875)","(-8.759641647338867, -0.15577460825443268, -8.012478828430176)"
0.6564063429832458,"(-413.8476257324219, -4.385196685791016, 584.92822265625)","(-8.738411903381348, -0.15397490561008453, -7.992992401123047)"
0.6564842462539673,"(-414.1355895996094, -4.390312194824219, 584.6648559570312)","(-8.71587085723877, -0.15641042590141296, -7.972949981689453)"
0.6565636992454529,"(-414.4228210449219, -4.395572662353516, 584.402099609375)","(-8.69519329071045, -0.16192032396793365, -7.955178260803223)"
0.6566457152366638,"(-414.7093811035156, -4.400949954986572, 584.1399536132812)","(-8.672698020935059, -0.16251538693904877, -7.936535358428955)"
0.6567270755767822,"(-414.9952087402344, -4.406184196472168, 583.87841796875)","(-8.652055740356445, -0.15455445647239685, -7.917428016662598)"
0.6568092107772827,"(-415.28033447265625, -4.411144256591797, 583.6174926757812)","(-8.629693984985352, -0.14733675122261047, -7.897252559661865)"
0.6568922400474548,"(-415.56475830078125, -4.415943622589111, 583.3572387695312)","(-8.608144760131836, -0.1449880599975586, -7.876975059509277)"
0.6569787263870239,"(-415.874267578125, -4.4212646484375, 583.0740356445312)","(-8.586942672729492, -0.1514083296060562, -7.858270168304443)"
0.6570608019828796,"(-416.15728759765625, -4.426425933837891, 582.8150634765625)","(-8.567899703979492, -0.16096131503582, -7.839040279388428)"
0.6571486592292786,"(-416.4396667480469, -4.43189001083374, 582.5567016601562)","(-8.546427726745605, -0.16860748827457428, -7.821779727935791)"
0.6572254300117493,"(-416.72125244140625, -4.437485218048096, 582.2989501953125)","(-8.52333927154541, -0.16898980736732483, -7.80134916305542)"
0.6573076248168945,"(-417.002197265625, -4.442946910858154, 582.0418090820312)","(-8.505032539367676, -0.16209939122200012, -7.782858371734619)"
0.6573815941810608,"(-417.2826843261719, -4.4481635093688965, 581.7853393554688)","(-8.499189376831055, -0.1548047661781311, -7.775601387023926)"
0.6574663519859314,"(-417.5633850097656, -4.453145503997803, 581.5286254882812)","(-8.51063060760498, -0.1481187790632248, -7.784056663513184)"
0.6575460433959961,"(-417.84454345703125, -4.457983493804932, 581.271484375)","(-8.529019355773926, -0.14557935297489166, -7.799610614776611)"
0.6576358079910278,"(-418.15118408203125, -4.463183879852295, 580.9910888671875)","(-8.505287170410156, -0.14347007870674133, -7.778594017028809)"
0.6577142477035522,"(-418.431396484375, -4.4678568840026855, 580.73486328125)","(-8.480412483215332, -0.14002031087875366, -7.758051872253418)"
0.6577954888343811,"(-418.7110290527344, -4.472439289093018, 580.479248046875)","(-8.471576690673828, -0.1383129358291626, -7.729631423950195)"
0.6578739881515503,"(-418.9908752441406, -4.477027416229248, 580.2252807617188)","(-8.491714477539062, -0.14019238948822021, -7.664761543273926)"
0.6579568386077881,"(-419.2715148925781, -4.481701374053955, 579.9736328125)","(-8.506165504455566, -0.14253976941108704, -7.604529857635498)"
0.6580321788787842,"(-419.55145263671875, -4.486414909362793, 579.7225341796875)","(-8.462770462036133, -0.14314641058444977, -7.613708019256592)"
0.6581129431724548,"(-419.8302001953125, -4.49110746383667, 579.471435546875)","(-8.436277389526367, -0.14046066999435425, -7.601202964782715)"
0.6581968069076538,"(-420.1083679199219, -4.495622634887695, 579.2211303710938)","(-8.425052642822266, -0.13350316882133484, -7.5762410163879395)"
0.6582716107368469,"(-420.3860778808594, -4.4999237060546875, 578.9714965820312)","(-8.40751838684082, -0.128618061542511, -7.555000305175781)"
0.658355176448822,"(-420.68829345703125, -4.5045623779296875, 578.6998291015625)","(-8.383715629577637, -0.12971656024456024, -7.535848140716553)"
0.6584337949752808,"(-420.9645690917969, -4.508927822113037, 578.451416015625)","(-8.36128044128418, -0.13547413051128387, -7.522088050842285)"
0.6585139632225037,"(-421.2400817871094, -4.513584136962891, 578.2034912109375)","(-8.340014457702637, -0.1459127962589264, -7.508479118347168)"
0.6585932374000549,"(-421.51507568359375, -4.518526077270508, 577.9557495117188)","(-8.333219528198242, -0.15208971500396729, -7.507737636566162)"
0.6586687564849854,"(-421.790283203125, -4.52358341217041, 577.7078247070312)","(-8.343782424926758, -0.15329349040985107, -7.519731044769287)"
0.658747136592865,"(-422.0661315917969, -4.528550624847412, 577.4591674804688)","(-8.375884056091309, -0.147462397813797, -7.5506672859191895)"
0.6588274240493774,"(-422.3429870605469, -4.533320426940918, 577.2095336914062)","(-8.386018753051758, -0.14274415373802185, -7.558919906616211)"
0.658902108669281,"(-422.6191711425781, -4.537936210632324, 576.9606323242188)","(-8.355076789855957, -0.13718578219413757, -7.532066345214844)"
0.6589829921722412,"(-422.89453125, -4.542385578155518, 576.71240234375)","(-8.335854530334473, -0.133936807513237, -7.515345096588135)"
0.6590673923492432,"(-423.1942138671875, -4.5473408699035645, 576.4421997070312)","(-8.314659118652344, -0.14197136461734772, -7.49489688873291)"
0.6591468453407288,"(-423.4682922363281, -4.5521721839904785, 576.1951293945312)","(-8.296314239501953, -0.1491377204656601, -7.477036952972412)"
0.6592200994491577,"(-423.7417297363281, -4.557127475738525, 575.94873046875)","(-8.277556419372559, -0.1501285582780838, -7.459611415863037)"
0.6592927575111389,"(-424.0146789550781, -4.562026500701904, 575.7029418945312)","(-8.266143798828125, -0.14619334042072296, -7.451739311218262)"
0.6593813896179199,"(-424.2876892089844, -4.566749572753906, 575.4568481445312)","(-8.27918529510498, -0.14064176380634308, -7.461338996887207)"
0.6594609618186951,"(-424.5613098144531, -4.571251392364502, 575.2102661132812)","(-8.301495552062988, -0.13221067190170288, -7.480045318603516)"
0.6595326066017151,"(-424.83514404296875, -4.57550048828125, 574.9635009765625)","(-8.290550231933594, -0.1269814670085907, -7.468498706817627)"
0.6596137881278992,"(-425.1082763671875, -4.5797319412231445, 574.7174682617188)","(-8.266690254211426, -0.13073423504829407, -7.447965145111084)"
0.6596924662590027,"(-425.3807067871094, -4.584202289581299, 574.4720458984375)","(-8.247587203979492, -0.13924098014831543, -7.431411266326904)"
0.6597743630409241,"(-425.6773376464844, -4.589315414428711, 574.2047119140625)","(-8.23493480682373, -0.14300397038459778, -7.4197845458984375)"
0.6598506569862366,"(-425.9493103027344, -4.593989849090576, 573.9596557617188)","(-8.245773315429688, -0.1398789882659912, -7.430910110473633)"
0.6599295735359192,"(-426.2215270996094, -4.598502159118652, 573.714599609375)","(-8.243453979492188, -0.1337924748659134, -7.42954158782959)"
0.6600031852722168,"(-426.49310302734375, -4.602801322937012, 573.4699096679688)","(-8.218968391418457, -0.12772934138774872, -7.405247211456299)"
0.6600854992866516,"(-426.7639465332031, -4.607001781463623, 573.2259521484375)","(-8.200210571289062, -0.12822647392749786, -7.38682746887207)"
0.6601625680923462,"(-427.0341796875, -4.611330986022949, 572.9825439453125)","(-8.17989730834961, -0.13372159004211426, -7.368467807769775)"
0.6602334380149841,"(-427.3038330078125, -4.615813732147217, 572.7395629882812)","(-8.165839195251465, -0.13684971630573273, -7.355085849761963)"
0.6603111624717712,"(-427.57342529296875, -4.620309352874756, 572.49658203125)","(-8.174323081970215, -0.1351875215768814, -7.362418174743652)"
0.6603938937187195,"(-427.843505859375, -4.62472677230835, 572.2532958984375)","(-8.196090698242188, -0.13279607892036438, -7.384868144989014)"
0.6604717969894409,"(-428.13946533203125, -4.629456996917725, 571.9866333007812)","(-8.240386009216309, -0.1302000731229782, -7.426677703857422)"
0.6605464220046997,"(-428.41119384765625, -4.633721351623535, 571.7417602539062)","(-8.221416473388672, -0.12848365306854248, -7.409955978393555)"
0.660626232624054,"(-428.6820068359375, -4.63795280456543, 571.4976806640625)","(-8.197046279907227, -0.12896966934204102, -7.388556480407715)"
0.6607036590576172,"(-428.9521789550781, -4.642305374145508, 571.2540893554688)","(-8.180665969848633, -0.13447020947933197, -7.374213218688965)"
0.6607816815376282,"(-429.2218933105469, -4.6468048095703125, 571.0110473632812)","(-8.17396068572998, -0.13743363320827484, -7.370179176330566)"
0.6608587503433228,"(-429.4919128417969, -4.651385307312012, 570.7675170898438)","(-8.188307762145996, -0.14032259583473206, -7.383692264556885)"
0.6609364151954651,"(-429.7625427246094, -4.656103134155273, 570.5234375)","(-8.211546897888184, -0.14561407268047333, -7.404660701751709)"
0.6610127687454224,"(-430.0333557128906, -4.661050319671631, 570.2791748046875)","(-8.195623397827148, -0.1533164232969284, -7.392210483551025)"
0.66108638048172,"(-430.3033142089844, -4.666179656982422, 570.0357055664062)","(-8.17115592956543, -0.15662090480327606, -7.369577884674072)"
0.6611685156822205,"(-430.59710693359375, -4.671843528747559, 569.7708129882812)","(-8.152039527893066, -0.15758609771728516, -7.351065635681152)"
0.6612492799758911,"(-430.8658142089844, -4.67703104019165, 569.528564453125)","(-8.13372802734375, -0.15676479041576385, -7.3335723876953125)"
0.6613203287124634,"(-431.1338806152344, -4.6821465492248535, 569.2869262695312)","(-8.113354682922363, -0.15285392105579376, -7.313605308532715)"
0.6614021062850952,"(-431.4012756347656, -4.687101364135742, 569.0458984375)","(-8.092530250549316, -0.14848506450653076, -7.299412250518799)"
0.6614793539047241,"(-431.66796875, -4.691987991333008, 568.8053588867188)","(-8.07761001586914, -0.14799104630947113, -7.285353660583496)"
0.6615498065948486,"(-431.9346008300781, -4.696881294250488, 568.5650024414062)","(-8.085241317749023, -0.14840102195739746, -7.291027545928955)"
0.6616286635398865,"(-432.20172119140625, -4.701746940612793, 568.3240356445312)","(-8.092432022094727, -0.14627836644649506, -7.296322345733643)"
0.6617035865783691,"(-432.4683837890625, -4.706514835357666, 568.0836181640625)","(-8.069831848144531, -0.14297819137573242, -7.275832653045654)"
0.6617788076400757,"(-432.7343444824219, -4.711197376251221, 567.8439331054688)","(-8.051392555236816, -0.1414019763469696, -7.259167194366455)"
0.6618589162826538,"(-433.0238342285156, -4.716271877288818, 567.5830078125)","(-8.031943321228027, -0.1400696486234665, -7.240877151489258)"
0.6619341373443604,"(-433.2885437011719, -4.720839977264404, 567.3443603515625)","(-8.014154434204102, -0.13739530742168427, -7.223800182342529)"
0.6620098352432251,"(-433.55267333984375, -4.725383281707764, 567.1062622070312)","(-7.9969682693481445, -0.13846543431282043, -7.208796501159668)"
0.662085771560669,"(-433.8165283203125, -4.7299628257751465, 566.8685913085938)","(-7.995542526245117, -0.13833869993686676, -7.210992813110352)"
0.6621590852737427,"(-434.0805969238281, -4.734488010406494, 566.6303100585938)","(-8.008557319641113, -0.13633790612220764, -7.222362995147705)"
0.6622331142425537,"(-434.34527587890625, -4.738951206207275, 566.3916015625)","(-8.029484748840332, -0.13414163887500763, -7.2389116287231445)"
0.6623114943504333,"(-434.6099548339844, -4.743335247039795, 566.1530151367188)","(-8.008122444152832, -0.1319652497768402, -7.218735218048096)"
0.6623858213424683,"(-434.873779296875, -4.747717380523682, 565.9152221679688)","(-7.985411167144775, -0.1342691332101822, -7.200896263122559)"
0.6624624133110046,"(-435.1369934082031, -4.752233505249023, 565.6778564453125)","(-7.967924118041992, -0.1386929452419281, -7.18607759475708)"
0.6625409126281738,"(-435.4234619140625, -4.757277011871338, 565.4194946289062)","(-7.948794364929199, -0.14116039872169495, -7.169755458831787)"
0.6626190543174744,"(-435.685791015625, -4.761969566345215, 565.1829223632812)","(-7.954434394836426, -0.14269758760929108, -7.17481803894043)"
0.6626883149147034,"(-435.9486389160156, -4.766650199890137, 564.9458618164062)","(-7.975412845611572, -0.14051800966262817, -7.1928911209106445)"
0.6627575755119324,"(-436.2125244140625, -4.7711944580078125, 564.7078857421875)","(-8.01827335357666, -0.1350807100534439, -7.230804443359375)"
0.662839949131012,"(-436.4773254394531, -4.775557994842529, 564.468994140625)","(-8.017472267150879, -0.13026699423789978, -7.228763103485107)"
0.6629149317741394,"(-436.7413635253906, -4.779822826385498, 564.23095703125)","(-7.988063812255859, -0.12952832877635956, -7.204367637634277)"
0.6629859805107117,"(-437.00469970703125, -4.784183979034424, 563.9933471679688)","(-7.972568511962891, -0.13452233374118805, -7.190223693847656)"
0.6630651950836182,"(-437.26751708984375, -4.788650035858154, 563.75634765625)","(-7.960126876831055, -0.13453024625778198, -7.181811332702637)"
0.663141131401062,"(-437.5303955078125, -4.793004512786865, 563.5192260742188)","(-7.971463680267334, -0.12987005710601807, -7.1934943199157715)"
0.6632229089736938,"(-437.81781005859375, -4.797640800476074, 563.2598266601562)","(-7.9993896484375, -0.12844835221767426, -7.217586517333984)"
0.6632965803146362,"(-438.0826721191406, -4.8018622398376465, 563.0208740234375)","(-8.04423713684082, -0.1276562660932541, -7.25834321975708)"
0.663368821144104,"(-438.34796142578125, -4.806092739105225, 562.781494140625)","(-8.026081085205078, -0.12866143882274628, -7.241114616394043)"
0.6634467840194702,"(-438.6123352050781, -4.810347080230713, 562.54296875)","(-8.000938415527344, -0.129246324300766, -7.219144344329834)"
0.663521945476532,"(-438.87603759765625, -4.814630031585693, 562.3050537109375)","(-7.985672473907471, -0.1300469934940338, -7.204702854156494)"
0.6635966897010803,"(-439.1391906738281, -4.818920135498047, 562.067626953125)","(-7.9663310050964355, -0.12985333800315857, -7.186726093292236)"
0.6636750102043152,"(-439.40203857421875, -4.823161602020264, 561.8306274414062)","(-7.966034889221191, -0.12713414430618286, -7.189929008483887)"
0.6637457013130188,"(-439.6652526855469, -4.827327728271484, 561.5929565429688)","(-7.9862799644470215, -0.12581755220890045, -7.206863880157471)"
0.6638230085372925,"(-439.92926025390625, -4.831490516662598, 561.354736328125)","(-8.005638122558594, -0.12703672051429749, -7.225002288818359)"
0.6639050841331482,"(-440.2170104980469, -4.836117744445801, 561.0950927734375)","(-7.97954797744751, -0.12945128977298737, -7.200723171234131)"
0.6639736890792847,"(-440.47998046875, -4.840410232543945, 560.8578491210938)","(-7.961476802825928, -0.13018958270549774, -7.183158874511719)"
0.6640447378158569,"(-440.74237060546875, -4.844625949859619, 560.62109375)","(-7.944167613983154, -0.12479203939437866, -7.167675018310547)"
0.664122462272644,"(-441.004150390625, -4.848604202270508, 560.3848266601562)","(-7.92445182800293, -0.11738505214452744, -7.1495585441589355)"
0.6642007827758789,"(-441.2654113769531, -4.852413654327393, 560.149169921875)","(-7.913829803466797, -0.1145029366016388, -7.144640922546387)"
0.6642699241638184,"(-441.5267639160156, -4.856206893920898, 559.9132080078125)","(-7.927953243255615, -0.1161094382405281, -7.155850410461426)"
0.6643438935279846,"(-441.78851318359375, -4.860141754150391, 559.6768798828125)","(-7.9268798828125, -0.12278803437948227, -7.153500556945801)"
0.6644241809844971,"(-442.04962158203125, -4.864397048950195, 559.4412231445312)","(-7.9025115966796875, -0.13430635631084442, -7.132138252258301)"
0.6644921898841858,"(-442.3100280761719, -4.869009017944336, 559.2062377929688)","(-7.885654449462891, -0.14359471201896667, -7.117458820343018)"
0.6645759344100952,"(-442.5935363769531, -4.874233245849609, 558.950439453125)","(-7.866418361663818, -0.14463944733142853, -7.100123882293701)"
0.6646468043327332,"(-442.8528137207031, -4.878925323486328, 558.7164306640625)","(-7.855647563934326, -0.13980597257614136, -7.0897417068481445)"
0.6647189259529114,"(-443.1121826171875, -4.88344669342041, 558.4822387695312)","(-7.867526531219482, -0.13508085906505585, -7.098764896392822)"
0.6647976040840149,"(-443.3721923828125, -4.887866020202637, 558.2476196289062)","(-7.8895368576049805, -0.13318856060504913, -7.118204116821289)"
0.6648672223091125,"(-443.632568359375, -4.892240524291992, 558.0126953125)","(-7.880161285400391, -0.13217762112617493, -7.1103973388671875)"
0.664945125579834,"(-443.8921203613281, -4.896609783172607, 557.7784423828125)","(-7.854539394378662, -0.13351435959339142, -7.088796615600586)"
0.6650175452232361,"(-444.1510009765625, -4.90113639831543, 557.5447998046875)","(-7.8374810218811035, -0.14067959785461426, -7.075484275817871)"
0.6650887727737427,"(-444.4093322753906, -4.905908584594727, 557.3116455078125)","(-7.82015323638916, -0.14693476259708405, -7.057193756103516)"
0.6651649475097656,"(-444.66717529296875, -4.910752296447754, 557.0789794921875)","(-7.815097332000732, -0.1454511135816574, -7.049440383911133)"
0.6652438640594482,"(-444.9488220214844, -4.915939807891846, 556.8248901367188)","(-7.8314433097839355, -0.14326432347297668, -7.0647759437561035)"
0.665316641330719,"(-445.20770263671875, -4.920647621154785, 556.59130859375)","(-7.861374855041504, -0.1421499401330948, -7.094327449798584)"
0.665394127368927,"(-445.46771240234375, -4.9253058433532715, 556.3565673828125)","(-7.886622905731201, -0.1399601548910141, -7.115304946899414)"
0.6654650568962097,"(-445.7274475097656, -4.929852485656738, 556.1221923828125)","(-7.856420993804932, -0.13592742383480072, -7.0895562171936035)"
0.6655375361442566,"(-445.9863586425781, -4.934321403503418, 555.8885498046875)","(-7.837140083312988, -0.1358634978532791, -7.076432228088379)"
0.6656110286712646,"(-446.24468994140625, -4.938866138458252, 555.6552734375)","(-7.822205066680908, -0.1389462947845459, -7.063298225402832)"
0.6656814217567444,"(-446.5028381347656, -4.9434614181518555, 555.4223022460938)","(-7.823085784912109, -0.13907645642757416, -7.065749645233154)"
0.6657546162605286,"(-446.7613525390625, -4.948028087615967, 555.1887817382812)","(-7.842289924621582, -0.13770531117916107, -7.081933975219727)"
0.6658281683921814,"(-447.020751953125, -4.952527046203613, 554.9545288085938)","(-7.885587215423584, -0.13468730449676514, -7.118127822875977)"
0.6659135222434998,"(-447.30499267578125, -4.957359313964844, 554.6980590820312)","(-7.89301872253418, -0.13445915281772614, -7.125080585479736)"
0.6659821271896362,"(-447.56488037109375, -4.961853504180908, 554.4634399414062)","(-7.86345100402832, -0.1383451223373413, -7.098135948181152)"
0.6660577654838562,"(-447.8240966796875, -4.966546535491943, 554.2295532226562)","(-7.848139762878418, -0.14557655155658722, -7.084120273590088)"
0.6661328673362732,"(-448.0827941894531, -4.971442222595215, 553.9960327148438)","(-7.830968856811523, -0.15007081627845764, -7.068110466003418)"
0.6662079691886902,"(-448.3409729003906, -4.976400852203369, 553.7630615234375)","(-7.822389602661133, -0.1497279405593872, -7.063303470611572)"
0.6662766337394714,"(-448.5993347167969, -4.9813032150268555, 553.5297241210938)","(-7.837982177734375, -0.14752665162086487, -7.076492786407471)"
0.6663567423820496,"(-448.85845947265625, -4.986116409301758, 553.2957763671875)","(-7.864234924316406, -0.14408749341964722, -7.098360061645508)"
0.6664231419563293,"(-449.1178894042969, -4.990814208984375, 553.0616455078125)","(-7.8532185554504395, -0.14101330935955048, -7.085350513458252)"
0.6664944291114807,"(-449.3766174316406, -4.995434761047363, 552.8282470703125)","(-7.829710483551025, -0.1403689980506897, -7.06416654586792)"
0.6665810346603394,"(-449.65814208984375, -5.00064754486084, 552.5741577148438)","(-7.813230514526367, -0.14915570616722107, -7.047799587249756)"
0.6666510701179504,"(-449.9156494140625, -5.005674839019775, 552.3418579101562)","(-7.795441150665283, -0.15377530455589294, -7.031452655792236)"
0.6667279005050659,"(-450.17279052734375, -5.01072883605957, 552.1099853515625)","(-7.794547080993652, -0.15197451412677765, -7.0304388999938965)"
0.6667988896369934,"(-450.43035888671875, -5.015671730041504, 551.877685546875)","(-7.813523292541504, -0.14774034917354584, -7.04822301864624)"
0.6668694019317627,"(-450.6886291503906, -5.020456314086914, 551.6447143554688)","(-7.832841873168945, -0.1431172788143158, -7.065409183502197)"
0.666947603225708,"(-450.94677734375, -5.025136947631836, 551.411865234375)","(-7.810825824737549, -0.14061394333839417, -7.046383857727051)"
